,sat_datetime,sat_cv,sat_latitude,sat_longitude,sat_pixel_valid,sat_chlor_a,sat_carbon_phyto,sat_pic,sat_poc,sat_chlor_a_unc,sat_carbon_phyto_unc,PLATFORM_NUMBER,CYCLE_NUMBER
381,2026-05-01 15:24:41+00:00,,61.402126,-52.491325,0.0,,,,,,,4902687,157
382,2026-05-01 17:03:01+00:00,,61.39055,-52.456696,0.0,,,,,,,4902687,157
383,2026-05-12 07:13:07+00:00,,60.899124,-54.226746,25.0,,,,,,,4902687,159
384,2026-05-12 13:36:24+00:00,,60.92022,-54.21787,0.0,,,,,,,4902687,159
385,2026-05-12 15:14:44+00:00,,60.904125,-54.226902,0.0,,,,,,,4902687,159
386,2026-05-17 06:50:38+00:00,,61.24317,-55.116882,25.0,,,,,,,4902687,160
387,2026-05-17 16:25:33+00:00,,61.25556,-55.10522,0.0,,,,,,,4902687,160
388,2026-05-22 06:28:06+00:00,,61.412106,-54.66876,25.0,,,,,,,4902687,161
389,2026-05-22 16:03:01+00:00,,61.40602,-54.660027,25.0,1.09413743019104,35.52578353881836,7.692036888329312e-05,203.10757446289062,0.11941103637218475,1.5552082061767578,4902687,161
390,2026-02-16 15:03:21+00:00,,60.044292,-55.48455,0.0,,,,,,,4902688,125
391,2026-02-16 16:41:41+00:00,,60.04929,-55.47137,0.0,,,,,,,4902688,125
392,2026-02-22 15:16:18+00:00,,60.238274,-55.53043,0.0,,,,,,,4902688,126
393,2026-02-22 16:54:37+00:00,,60.232716,-55.52484,0.0,,,,,,,4902688,126
394,2026-03-18 14:29:30+00:00,,59.938297,-56.400993,0.0,,,,,,,4902688,130
395,2026-03-18 16:07:50+00:00,,59.923702,-56.404316,0.0,,,,,,,4902688,130
396,2026-03-24 14:42:19+00:00,,59.60754,-56.11425,0.0,,,,,,,4902688,131
397,2026-03-24 16:15:38+00:00,,59.622612,-56.118435,0.0,,,,,,,4902688,131
398,2026-03-30 14:50:03+00:00,,59.35285,-56.13959,0.0,,,,,,,4902688,132
399,2026-03-30 16:28:22+00:00,,59.341686,-56.134758,0.0,,,,,,,4902688,132
400,2026-04-05 15:02:44+00:00,,59.148884,-56.325844,0.0,,,,,,,4902688,133
401,2026-04-05 16:41:04+00:00,,59.1476,-56.32534,0.0,,,,,,,4902688,133
402,2026-04-11 15:15:19+00:00,,59.124516,-56.870583,0.0,,,,,,,4902688,134
403,2026-04-11 16:53:38+00:00,,59.125965,-56.896854,0.0,,,,,,,4902688,134
404,2026-04-17 15:27:51+00:00,,59.136242,-57.20621,0.0,,,,,,,4902688,135
405,2026-04-17 17:06:11+00:00,,59.13243,-57.20074,0.0,,,,,,,4902688,135
406,2026-04-23 14:02:22+00:00,,59.07474,-57.149826,0.0,,,,,,,4902688,136
407,2026-04-23 15:40:41+00:00,,59.09088,-57.150936,0.0,,,,,,,4902688,136
408,2026-04-23 17:19:00+00:00,,59.08952,-57.15309,0.0,,,,,,,4902688,136
409,2026-04-29 14:14:57+00:00,,59.124886,-57.10803,0.0,,,,,,,4902688,137
410,2026-04-29 15:53:16+00:00,,59.09307,-57.130672,0.0,,,,,,,4902688,137
411,2026-05-05 14:27:27+00:00,,58.97806,-56.87789,0.0,,,,,,,4902688,138
412,2026-05-05 16:00:47+00:00,,58.601482,-56.845932,0.0,,,,,,,4902688,138
413,2026-05-11 14:39:54+00:00,,58.40605,-56.576523,0.0,,,,,,,4902688,139
414,2026-05-11 16:13:13+00:00,,58.40457,-56.57317,0.0,,,,,,,4902688,139
415,2026-05-17 14:49:17+00:00,,57.943954,-56.390694,0.0,,,,,,,4902688,140
416,2026-05-17 16:25:33+00:00,,57.95253,-56.38776,0.0,,,,,,,4902688,140
417,2026-02-17 12:21:38+00:00,,57.69503,-27.378819,0.0,,,,,,,4903488,103
418,2026-02-17 13:59:58+00:00,,57.691647,-27.386194,0.0,,,,,,,4903488,103
419,2026-02-27 13:15:57+00:00,,57.917862,-27.175592,0.0,,,,,,,4903488,104
420,2026-02-27 14:54:16+00:00,,57.930164,-27.1687,0.0,,,,,,,4903488,104
421,2026-03-09 12:31:57+00:00,,57.83659,-27.205332,0.0,,,,,,,4903488,105
422,2026-03-09 14:10:17+00:00,,57.850796,-27.193445,0.0,,,,,,,4903488,105
423,2026-03-19 13:26:05+00:00,,58.171944,-27.097942,0.0,,,,,,,4903488,106
424,2026-03-19 14:59:25+00:00,,58.169895,-27.072094,0.0,,,,,,,4903488,106
425,2026-03-29 12:36:51+00:00,,58.165646,-27.119072,0.0,,,,,,,4903488,107
426,2026-03-29 14:15:10+00:00,,58.15676,-27.118893,0.0,,,,,,,4903488,107
427,2026-04-08 15:09:02+00:00,,58.526173,-26.473866,0.0,,,,,,,4903488,108
428,2026-04-09 12:27:15+00:00,,58.526493,-26.466715,0.0,,,,,,,4903488,108
429,2026-04-09 14:05:35+00:00,,58.521004,-26.468971,1.0,0.12778867781162262,40.50395202636719,0.0001659989356994629,60.7998046875,0.014968731440603733,2.873643398284912,4903488,108
430,2026-04-19 13:20:55+00:00,,58.793915,-25.753368,0.0,,,,,,,4903488,109
431,2026-04-19 14:59:15+00:00,,58.79274,-25.756706,0.0,,,,,,,4903488,109
432,2026-04-29 12:36:38+00:00,,58.738396,-24.468483,0.0,,,,,,,4903488,110
433,2026-04-29 14:14:57+00:00,,58.746754,-24.461885,0.0,,,,,,,4903488,110
434,2026-05-09 13:25:12+00:00,,58.045727,-23.608112,0.0,,,,,,,4903488,111
435,2026-05-09 15:03:31+00:00,,58.044006,-23.597994,0.0,,,,,,,4903488,111
436,2026-05-19 12:40:15+00:00,,58.125687,-25.038193,25.0,0.22276653349399567,15.90246295928955,5.014081034460105e-05,61.55706024169922,0.020372632890939713,1.0950106382369995,4903488,112
437,2026-05-19 14:18:34+00:00,,58.11736,-25.042091,16.0,0.24554623663425446,13.47110652923584,3.9497390389442444e-05,64.14984130859375,0.01992145925760269,0.9831426739692688,4903488,112
438,2026-02-17 15:38:17+00:00,,58.451183,-57.030525,0.0,,,,,,,4903532,103
439,2026-02-17 17:16:37+00:00,,58.439983,-57.00082,0.0,,,,,,,4903532,103
440,2026-02-18 14:34:54+00:00,,58.45607,-57.015354,0.0,,,,,,,4903532,103
441,2026-02-27 14:54:16+00:00,,58.372234,-57.12649,0.0,,,,,,,4903532,104
442,2026-02-27 16:32:36+00:00,,58.38609,-57.134487,0.0,,,,,,,4903532,104
443,2026-03-09 15:48:36+00:00,,58.16351,-56.98674,0.0,,,,,,,4903532,105
444,2026-03-19 15:04:25+00:00,,57.861874,-56.662502,0.0,,,,,,,4903532,106
445,2026-03-19 16:37:44+00:00,,57.857952,-56.687023,0.0,,,,,,,4903532,106
446,2026-03-29 15:53:30+00:00,,57.56225,-56.531433,0.0,,,,,,,4903532,107
447,2026-03-30 14:50:03+00:00,,57.554375,-56.546017,0.0,,,,,,,4903532,107
448,2026-04-09 14:05:35+00:00,,57.26259,-56.241497,0.0,,,,,,,4903532,108
449,2026-04-09 15:43:54+00:00,,57.295444,-56.22495,0.0,,,,,,,4903532,108
450,2026-04-19 14:59:15+00:00,,57.586388,-55.98693,0.0,,,,,,,4903532,109
451,2026-04-19 16:37:34+00:00,,57.574226,-56.005142,0.0,,,,,,,4903532,109
452,2026-04-29 14:14:57+00:00,,57.48182,-55.333103,0.0,,,,,,,4903532,110
453,2026-04-29 15:53:16+00:00,,57.45821,-55.348797,0.0,,,,,,,4903532,110
454,2026-05-09 15:08:31+00:00,,57.748924,-55.640175,0.0,,,,,,,4903532,111
455,2026-05-09 16:41:51+00:00,,57.75994,-55.612133,0.0,,,,,,,4903532,111
456,2026-05-19 14:23:34+00:00,,57.97678,-57.06783,6.0,1.0975180864334106,30.578075408935547,3.349967300891876e-05,204.099853515625,0.41827815771102905,6.002161979675293,4903532,112
457,2026-05-19 15:56:54+00:00,,57.98075,-57.059906,25.0,6.232858180999756,87.9502182006836,1.3543462046072818e-05,641.5999755859375,2.6151328086853027,12.607760429382324,4903532,112
458,2026-02-15 12:50:07+00:00,,51.051655,-25.164822,0.0,,,,,,,4903634,142
459,2026-02-15 14:28:27+00:00,,51.06716,-25.140823,0.0,,,,,,,4903634,142
460,2026-02-25 13:44:25+00:00,,51.30557,-24.942577,0.0,,,,,,,4903634,143
461,2026-03-07 12:55:26+00:00,,51.30811,-24.54154,0.0,,,,,,,4903634,144
462,2026-03-07 14:33:45+00:00,,51.30171,-24.565073,0.0,,,,,,,4903634,144
463,2026-03-16 13:14:41+00:00,,51.03027,-24.539215,0.0,,,,,,,4903634,145
464,2026-03-16 14:53:01+00:00,,51.01697,-24.553782,0.0,,,,,,,4903634,145
465,2026-03-26 12:30:28+00:00,,50.869663,-24.504213,0.0,,,,,,,4903634,146
466,2026-03-26 14:08:48+00:00,,50.899433,-24.481588,0.0,,,,,,,4903634,146
467,2026-04-04 12:49:32+00:00,,50.539528,-24.71243,0.0,,,,,,,4903634,147
468,2026-04-04 14:27:51+00:00,,50.55842,-24.704103,0.0,,,,,,,4903634,147
469,2026-04-13 13:08:24+00:00,,50.603897,-24.506775,0.0,,,,,,,4903634,148
470,2026-04-13 14:41:44+00:00,,50.595234,-24.523563,0.0,,,,,,,4903634,148
471,2026-04-22 13:22:28+00:00,,50.92152,-24.727207,0.0,,,,,,,4903634,149
472,2026-04-22 15:00:48+00:00,,50.91501,-24.724062,0.0,,,,,,,4903634,149
473,2026-05-02 12:37:55+00:00,,51.107853,-26.120779,25.0,0.761073887348175,50.307373046875,0.00020883232355117798,158.3665008544922,0.04010150954127312,1.4058605432510376,4903634,150
474,2026-05-02 14:16:14+00:00,,51.122665,-26.108898,25.0,0.5931581854820251,47.88260269165039,0.0002052919880952686,132.7293243408203,0.026098424568772316,1.1568126678466797,4903634,150
475,2026-05-11 12:56:34+00:00,,50.559307,-26.406565,0.0,,,,,,,4903634,151
476,2026-05-11 14:34:54+00:00,,50.575256,-26.398615,0.0,,,,,,,4903634,151
477,2026-05-20 13:15:04+00:00,,50.184967,-26.881598,0.0,,,,,,,4903634,152
478,2026-05-20 14:53:24+00:00,,50.183964,-26.890371,0.0,,,,,,,4903634,152
479,2026-03-15 14:18:10+00:00,,45.32976,-41.325676,0.0,,,,,,,5906440,182
480,2026-03-15 15:56:29+00:00,,45.33193,-41.34783,0.0,,,,,,,5906440,182
481,2026-03-25 15:12:13+00:00,,46.014526,-39.9119,0.0,,,,,,,5906440,183
482,2026-04-04 14:27:51+00:00,,46.91125,-40.548996,0.0,,,,,,,5906440,184
483,2026-04-04 16:01:11+00:00,,46.919716,-40.51895,0.0,,,,,,,5906440,184
484,2026-04-14 15:16:36+00:00,,46.45323,-41.537487,0.0,,,,,,,5906440,185
485,2026-04-24 14:32:15+00:00,,45.188858,-40.29755,0.0,,,,,,,5906440,186
486,2026-04-24 16:10:34+00:00,,45.18628,-40.30217,0.0,,,,,,,5906440,186
487,2026-03-07 09:48:46+00:00,,68.28949,-0.65110546,0.0,,,,,,,5907193,60
488,2026-03-07 11:22:06+00:00,,68.28721,-0.65930355,0.0,,,,,,,5907193,60
489,2026-03-07 13:00:26+00:00,,68.286865,-0.6564556,0.0,,,,,,,5907193,60
490,2026-03-12 09:26:45+00:00,,68.84372,-1.3775889,0.0,,,,,,,5907193,61
491,2026-03-12 11:00:04+00:00,,68.83011,-1.3770883,0.0,,,,,,,5907193,61
492,2026-03-12 12:38:24+00:00,,68.848526,-1.3589497,0.0,,,,,,,5907193,61
493,2026-03-17 09:04:37+00:00,,69.03418,-2.1101484,0.0,,,,,,,5907193,62
494,2026-03-17 10:37:57+00:00,,69.01116,-2.0939143,0.0,,,,,,,5907193,62
495,2026-03-17 12:16:16+00:00,,69.00474,-2.1126106,0.0,,,,,,,5907193,62
496,2026-03-17 13:54:36+00:00,,69.031876,-2.1649456,0.0,,,,,,,5907193,62
497,2026-03-22 11:54:09+00:00,,68.90865,-2.865656,0.0,,,,,,,5907193,63
498,2026-03-22 13:32:29+00:00,,68.92742,-2.9121602,0.0,,,,,,,5907193,63
499,2026-03-23 09:12:26+00:00,,68.9058,-2.8591192,0.0,,,,,,,5907193,63
500,2026-03-23 10:50:45+00:00,,68.9178,-2.8650887,0.0,,,,,,,5907193,63
501,2026-03-28 05:38:38+00:00,,68.63563,-3.7747293,25.0,,,,,,,5907193,64
502,2026-03-28 08:50:17+00:00,,68.59611,-3.7895424,0.0,,,,,,,5907193,64
503,2026-03-28 10:28:37+00:00,,68.626526,-3.7664733,0.0,,,,,,,5907193,64
504,2026-03-28 12:06:57+00:00,,68.62139,-3.780535,0.0,,,,,,,5907193,64
505,2026-03-28 13:45:16+00:00,,68.63962,-3.8252332,0.0,,,,,,,5907193,64
506,2026-04-02 08:28:06+00:00,,68.46316,-4.3706903,0.0,,,,,,,5907193,65
507,2026-04-02 10:06:26+00:00,,68.49266,-4.3810396,0.0,,,,,,,5907193,65
508,2026-04-02 11:44:45+00:00,,68.48495,-4.366478,0.0,,,,,,,5907193,65
509,2026-04-02 13:23:05+00:00,,68.49648,-4.356009,0.0,,,,,,,5907193,65
510,2026-04-07 09:44:11+00:00,,68.47504,-4.7932506,0.0,,,,,,,5907193,66
511,2026-04-07 11:22:30+00:00,,68.49766,-4.79119,0.0,,,,,,,5907193,66
512,2026-04-07 13:00:50+00:00,,68.487564,-4.8034496,0.0,,,,,,,5907193,66
513,2026-04-12 04:31:55+00:00,,68.590645,-4.957174,15.0,,,,,,,5907193,67
514,2026-04-12 09:21:53+00:00,,68.49863,-5.0393734,0.0,,,,,,,5907193,67
515,2026-04-12 11:00:13+00:00,,68.493935,-5.036154,0.0,,,,,,,5907193,67
516,2026-04-12 12:33:32+00:00,,68.500626,-5.0450935,0.0,,,,,,,5907193,67
517,2026-04-17 04:09:35+00:00,,68.78098,-4.9551444,15.0,,,,,,,5907193,68
518,2026-04-17 08:59:34+00:00,,68.51215,-5.0388026,0.0,,,,,,,5907193,68
519,2026-04-17 10:37:53+00:00,,68.52356,-5.0370626,0.0,,,,,,,5907193,68
520,2026-04-17 12:11:13+00:00,,68.51849,-5.0452747,0.0,,,,,,,5907193,68
521,2026-04-17 13:49:32+00:00,,68.53157,-5.051831,0.0,,,,,,,5907193,68
522,2026-04-22 03:47:31+00:00,,68.54286,-4.9546514,25.0,,,,,,,5907193,69
523,2026-04-22 08:37:30+00:00,,68.508675,-4.940796,0.0,,,,,,,5907193,69
524,2026-04-22 10:15:49+00:00,,68.539825,-4.941801,0.0,,,,,,,5907193,69
525,2026-04-22 11:49:09+00:00,,68.5489,-4.947535,0.0,,,,,,,5907193,69
526,2026-04-22 13:27:28+00:00,,68.53454,-4.9214387,0.0,,,,,,,5907193,69
527,2026-04-27 09:53:33+00:00,,68.428604,-5.2197347,0.0,,,,,,,5907193,70
528,2026-04-27 11:26:53+00:00,,68.420654,-5.2162786,0.0,,,,,,,5907193,70
529,2026-04-27 13:05:12+00:00,,68.429214,-5.2174344,0.0,,,,,,,5907193,70
530,2026-04-28 04:00:08+00:00,,68.43967,-5.2182283,25.0,,,,,,,5907193,70
531,2026-05-02 09:31:16+00:00,,68.32376,-5.5065565,0.0,,,,,,,5907193,71
532,2026-05-02 11:04:35+00:00,,68.35279,-5.4927692,0.0,,,,,,,5907193,71
533,2026-05-02 12:42:55+00:00,,68.34266,-5.486494,0.0,,,,,,,5907193,71
534,2026-05-03 03:37:50+00:00,,68.35636,-5.490274,25.0,,,,,,,5907193,71
535,2026-05-03 05:16:09+00:00,,68.33924,-5.504959,0.0,,,,,,,5907193,71
536,2026-05-07 09:08:52+00:00,,68.189545,-5.5573654,0.0,,,,,,,5907193,72
537,2026-05-07 10:42:11+00:00,,68.176674,-5.563565,22.0,0.277188241481781,17.656248092651367,5.642697215080261e-05,77.38560485839844,0.02831563539803028,1.0792224407196045,5907193,72
538,2026-05-07 12:20:31+00:00,,68.1824,-5.558137,25.0,0.3335101902484894,18.145763397216797,5.239794700173661e-05,89.55989837646484,0.050576865673065186,1.0420149564743042,5907193,72
539,2026-05-07 13:58:50+00:00,,68.1688,-5.5129204,0.0,,,,,,,5907193,72
540,2026-05-08 01:37:06+00:00,,68.165985,-5.5638237,25.0,,,,,,,5907193,72
541,2026-05-08 03:15:25+00:00,,68.17422,-5.558274,25.0,,,,,,,5907193,72
542,2026-05-08 04:53:45+00:00,,68.176865,-5.561053,0.0,,,,,,,5907193,72
543,2026-05-12 11:58:05+00:00,,67.936676,-5.559,0.0,,,,,,,5907193,73
544,2026-05-12 13:36:24+00:00,,67.93945,-5.5260987,0.0,,,,,,,5907193,73
545,2026-05-13 01:14:40+00:00,,67.93834,-5.5360227,25.0,,,,,,,5907193,73
546,2026-05-13 02:52:59+00:00,,67.93835,-5.555897,25.0,,,,,,,5907193,73
547,2026-05-13 04:31:18+00:00,,67.95663,-5.5474563,0.0,,,,,,,5907193,73
548,2026-05-13 09:16:17+00:00,,67.92868,-5.557023,0.0,,,,,,,5907193,73
549,2026-05-13 10:54:36+00:00,,67.94261,-5.5558515,25.0,0.5067577362060547,19.51167869567871,5.6585846323287115e-05,118.57640075683594,0.06601109355688095,0.8226989507675171,5907193,73
550,2026-05-18 00:52:11+00:00,,67.67649,-5.7095704,25.0,,,,,,,5907193,74
551,2026-05-18 02:30:30+00:00,,67.68537,-5.69359,25.0,,,,,,,5907193,74
552,2026-05-18 04:08:49+00:00,,67.6903,-5.710911,0.0,,,,,,,5907193,74
553,2026-05-18 08:53:47+00:00,,67.70062,-5.697636,0.0,,,,,,,5907193,74
554,2026-05-18 10:32:07+00:00,,67.69165,-5.683021,0.0,,,,,,,5907193,74
555,2026-05-18 12:10:26+00:00,,67.68229,-5.6938944,0.0,,,,,,,5907193,74
556,2026-02-19 11:53:10+00:00,,45.32132,-7.534727,0.0,,,,,,,6904183,195
557,2026-02-19 13:26:30+00:00,,45.33295,-7.531662,0.0,,,,,,,6904183,195
558,2026-02-28 13:45:52+00:00,,45.22951,-7.6090703,0.0,,,,,,,6904183,196
559,2026-03-11 11:58:29+00:00,,45.16049,-7.8129396,6.0,0.824942409992218,8.334798812866211,9.196996870741714e-06,167.35986328125,0.21658654510974884,1.6934322118759155,6904183,197
560,2026-03-11 13:36:48+00:00,,45.154587,-7.8455486,0.0,,,,,,,6904183,197
561,2026-03-31 12:08:18+00:00,,45.677864,-8.081329,0.0,,,,,,,6904183,199
562,2026-03-31 13:41:37+00:00,,45.681416,-8.091553,0.0,,,,,,,6904183,199
563,2026-04-10 12:57:07+00:00,,45.859413,-8.24625,0.0,,,,,,,6904183,200
564,2026-04-20 12:12:42+00:00,,45.767735,-8.3795805,0.0,,,,,,,6904183,201
565,2026-04-20 13:51:01+00:00,,45.76153,-8.383149,0.0,,,,,,,6904183,201
566,2026-05-10 12:21:43+00:00,,45.179676,-9.2109165,0.0,,,,,,,6904183,203
567,2026-05-10 14:00:03+00:00,,45.18362,-9.18866,0.0,,,,,,,6904183,203
568,2026-05-20 13:15:04+00:00,,45.07841,-9.624916,15.0,0.19716915488243103,37.908119201660156,0.00016149785369634628,71.2999267578125,0.016120199114084244,1.6955753564834595,6904183,204
569,2026-02-15 12:50:07+00:00,,49.005245,-16.697515,0.0,,,,,,,6990580,106
570,2026-02-15 14:28:27+00:00,,49.004917,-16.696672,0.0,,,,,,,6990580,106
571,2026-02-25 13:39:25+00:00,,48.713074,-16.904928,0.0,,,,,,,6990580,107
572,2026-03-07 12:55:26+00:00,,47.93819,-16.841698,0.0,,,,,,,6990580,108
573,2026-03-07 14:33:45+00:00,,47.939857,-16.83687,0.0,,,,,,,6990580,108
574,2026-03-17 12:11:16+00:00,,47.670933,-16.748192,0.0,,,,,,,6990580,109
575,2026-03-17 13:49:36+00:00,,47.67226,-16.74527,0.0,,,,,,,6990580,109
576,2026-03-26 14:08:48+00:00,,47.389782,-17.801369,0.0,,,,,,,6990580,110
577,2026-04-05 13:19:25+00:00,,47.31335,-18.576658,0.0,,,,,,,6990580,111
578,2026-04-15 12:34:49+00:00,,47.555496,-18.830082,0.0,,,,,,,6990580,112
579,2026-04-15 14:13:08+00:00,,47.539284,-18.848007,0.0,,,,,,,6990580,112
580,2026-04-25 13:28:48+00:00,,47.471,-19.266787,0.0,,,,,,,6990580,113
581,2026-05-05 12:44:08+00:00,,47.50881,-19.710564,0.0,,,,,,,6990580,114
582,2026-05-05 14:22:27+00:00,,47.496155,-19.709486,0.0,,,,,,,6990580,114
583,2026-05-14 13:02:45+00:00,,47.4419,-20.573023,0.0,,,,,,,6990580,115
584,2026-05-14 14:41:04+00:00,,47.437862,-20.586811,0.0,,,,,,,6990580,115
585,2026-02-18 12:56:34+00:00,,62.359665,-32.85288,0.0,,,,,,,6990636,76
586,2026-02-18 14:34:54+00:00,,62.35406,-32.856678,0.0,,,,,,,6990636,76
587,2026-02-28 12:12:33+00:00,,62.15925,-32.796284,0.0,,,,,,,6990636,77
588,2026-02-28 13:50:52+00:00,,62.169537,-32.7837,0.0,,,,,,,6990636,77
589,2026-02-28 15:29:12+00:00,,62.171604,-32.809948,0.0,,,,,,,6990636,77
590,2026-03-10 13:06:53+00:00,,62.063885,-32.214447,0.0,,,,,,,6990636,78
591,2026-03-10 14:45:12+00:00,,62.06443,-32.209084,0.0,,,,,,,6990636,78
592,2026-03-30 13:16:43+00:00,,62.422783,-31.12334,0.0,,,,,,,6990636,80
593,2026-03-30 14:50:03+00:00,,62.42269,-31.117867,0.0,,,,,,,6990636,80
594,2026-04-09 12:27:15+00:00,,62.417835,-30.617558,0.0,,,,,,,6990636,81
595,2026-04-09 14:05:35+00:00,,62.435738,-30.621487,0.0,,,,,,,6990636,81
596,2026-04-19 11:47:36+00:00,,62.955284,-30.580221,0.0,,,,,,,6990636,82
597,2026-04-19 13:20:55+00:00,,62.925983,-30.589502,0.0,,,,,,,6990636,82
598,2026-04-19 14:59:15+00:00,,62.91794,-30.603851,0.0,,,,,,,6990636,82
599,2026-04-29 12:36:38+00:00,,63.41634,-29.910282,0.0,,,,,,,6990636,83
600,2026-04-29 14:14:57+00:00,,63.426884,-29.903107,0.0,,,,,,,6990636,83
601,2026-05-09 05:28:35+00:00,,62.87776,-30.082613,25.0,,,,,,,6990636,84
602,2026-05-09 11:51:53+00:00,,62.913383,-30.08648,0.0,,,,,,,6990636,84
603,2026-05-09 13:30:12+00:00,,62.906986,-30.08946,0.0,,,,,,,6990636,84
604,2026-05-09 15:08:31+00:00,,62.89942,-30.064537,0.0,,,,,,,6990636,84
605,2026-05-19 04:43:39+00:00,,62.565807,-30.837154,25.0,,,,,,,6990636,85
606,2026-05-19 12:45:15+00:00,,62.573227,-30.854988,0.0,,,,,,,6990636,85
607,2026-05-19 14:18:34+00:00,,62.182064,-30.790722,0.0,,,,,,,6990636,85
608,2026-02-16 13:25:02+00:00,,57.89287,-46.81902,0.0,,,,,,,6990668,133
609,2026-02-16 15:03:21+00:00,,57.87704,-46.83687,0.0,,,,,,,6990668,133
610,2026-02-16 16:41:41+00:00,,57.88082,-46.93905,0.0,,,,,,,6990668,133
611,2026-02-26 14:19:21+00:00,,57.880318,-46.36245,0.0,,,,,,,6990668,134
612,2026-02-26 15:57:41+00:00,,57.89226,-46.366306,0.0,,,,,,,6990668,134
613,2026-03-08 13:35:21+00:00,,57.643974,-45.497684,0.0,,,,,,,6990668,135
614,2026-03-08 15:13:41+00:00,,57.65664,-45.487827,0.0,,,,,,,6990668,135
615,2026-03-18 14:29:30+00:00,,57.952675,-43.746166,0.0,,,,,,,6990668,136
616,2026-03-18 16:02:50+00:00,,57.956295,-43.718494,0.0,,,,,,,6990668,136
617,2026-03-28 13:40:16+00:00,,58.451443,-42.27576,0.0,,,,,,,6990668,137
618,2026-03-28 15:18:36+00:00,,58.456207,-42.262936,0.0,,,,,,,6990668,137
619,2026-04-07 14:34:09+00:00,,58.49886,-43.558228,0.0,,,,,,,6990668,138
620,2026-04-07 16:12:29+00:00,,58.489174,-43.52935,0.0,,,,,,,6990668,138
621,2026-04-17 13:49:32+00:00,,58.612568,-45.0501,0.0,,,,,,,6990668,139
622,2026-04-17 15:27:51+00:00,,58.609116,-45.057663,0.0,,,,,,,6990668,139
623,2026-04-27 14:43:32+00:00,,59.404774,-45.386402,0.0,,,,,,,6990668,140
624,2026-04-27 16:21:51+00:00,,59.39913,-45.35335,0.0,,,,,,,6990668,140
625,2026-05-07 13:58:50+00:00,,59.0016,-47.109707,0.0,,,,,,,6990668,141
626,2026-05-07 15:32:09+00:00,,59.019108,-47.090332,0.0,,,,,,,6990668,141
627,2026-05-17 14:49:17+00:00,,59.18995,-47.192127,0.0,,,,,,,6990668,142
628,2026-05-17 16:25:33+00:00,,59.184566,-47.23535,24.0,,,,,,,6990668,142
629,2026-02-14 10:41:51+00:00,,63.748898,-7.671868,0.0,,,,,,,7902203,125
630,2026-02-14 12:15:11+00:00,,63.75617,-7.670993,0.0,,,,,,,7902203,125
631,2026-02-14 13:53:31+00:00,,63.747944,-7.630506,0.0,,,,,,,7902203,125
632,2026-02-19 10:19:51+00:00,,63.696632,-7.4692864,0.0,,,,,,,7902203,126
633,2026-02-19 11:53:10+00:00,,63.71269,-7.461493,15.0,0.25553783774375916,19.213804244995117,6.224773824214935e-05,72.52490234375,0.035869091749191284,2.971386671066284,7902203,126
634,2026-02-19 13:31:30+00:00,,63.718857,-7.454654,0.0,,,,,,,7902203,126
635,2026-02-24 11:31:10+00:00,,63.617825,-7.0293674,0.0,,,,,,,7902203,127
636,2026-02-24 13:09:30+00:00,,63.61461,-7.0362964,0.0,,,,,,,7902203,127
637,2026-03-01 11:09:09+00:00,,63.282566,-6.7950745,0.0,,,,,,,7902203,128
638,2026-03-01 12:47:28+00:00,,63.26491,-6.8116684,0.0,,,,,,,7902203,128
639,2026-03-06 10:47:11+00:00,,62.99216,-6.245295,0.0,,,,,,,7902203,129
640,2026-03-06 12:25:30+00:00,,62.982788,-6.261359,0.0,,,,,,,7902203,129
641,2026-03-06 14:03:50+00:00,,63.008175,-6.393415,0.0,,,,,,,7902203,129
642,2026-03-11 10:25:09+00:00,,62.96834,-6.1208987,0.0,,,,,,,7902203,130
643,2026-03-11 12:03:29+00:00,,62.970333,-6.1282363,0.0,,,,,,,7902203,130
644,2026-03-11 13:41:48+00:00,,62.97685,-6.141967,0.0,,,,,,,7902203,130
645,2026-03-16 10:03:02+00:00,,62.84642,-5.166746,0.0,,,,,,,7902203,131
646,2026-03-16 11:41:22+00:00,,62.857975,-5.171859,17.0,0.22097459435462952,10.74307918548584,3.419741915422492e-05,55.139892578125,0.025078531354665756,1.210181474685669,7902203,131
647,2026-03-25 12:00:34+00:00,,62.743366,-3.5600445,0.0,,,,,,,7902203,133
648,2026-03-25 13:33:53+00:00,,62.740227,-3.5215194,0.0,,,,,,,7902203,133
649,2026-03-29 11:03:31+00:00,,62.61116,-3.539098,0.0,,,,,,,7902203,134
650,2026-03-29 12:36:51+00:00,,62.622177,-3.5359008,0.0,,,,,,,7902203,134
651,2026-03-30 10:00:04+00:00,,62.5823,-3.5360487,0.0,,,,,,,7902203,134
652,2026-04-02 10:06:26+00:00,,62.503525,-3.4863787,0.0,,,,,,,7902203,135
653,2026-04-02 11:39:45+00:00,,62.48325,-3.4965942,0.0,,,,,,,7902203,135
654,2026-04-02 13:18:05+00:00,,62.477257,-3.5256565,0.0,,,,,,,7902203,135
655,2026-04-06 10:47:38+00:00,,62.515205,-3.7380936,0.0,,,,,,,7902203,136
656,2026-04-06 12:20:57+00:00,,62.52631,-3.7291179,0.0,,,,,,,7902203,136
657,2026-04-10 11:23:48+00:00,,62.193356,-3.3151968,0.0,,,,,,,7902203,137
658,2026-04-10 13:02:07+00:00,,62.186848,-3.3085907,0.0,,,,,,,7902203,137
